word,translation,category,level,pos,headword,sublist,frequency,source,topic,scene
shock,,reading_society,6,noun,,,65,IELTS_Reading,,
shoe,,reading_society,6,noun,,,65,IELTS_Reading,,
shoot,,reading_society,6,noun,,,65,IELTS_Reading,,
shore,,reading_society,6,noun,,,65,IELTS_Reading,,
short,,reading_society,6,noun,,,65,IELTS_Reading,,
shortage,,reading_society,6,noun,,,65,IELTS_Reading,,
shortcoming,,reading_society,6,noun,,,65,IELTS_Reading,,
shortly,,reading_society,6,noun,,,65,IELTS_Reading,,
shot,,reading_society,6,noun,,,65,IELTS_Reading,,
should,,reading_society,6,noun,,,65,IELTS_Reading,,
shoulder,,reading_society,6,noun,,,65,IELTS_Reading,,
shout,,reading_society,6,noun,,,65,IELTS_Reading,,
shrewd,,reading_society,6,noun,,,65,IELTS_Reading,,
shrink,,reading_society,6,noun,,,65,IELTS_Reading,,
shut,,reading_society,6,noun,,,65,IELTS_Reading,,
shy,,reading_society,6,noun,,,65,IELTS_Reading,,
sick,,reading_society,6,noun,,,65,IELTS_Reading,,
side,,reading_society,6,noun,,,65,IELTS_Reading,,
sideways,,reading_society,6,noun,,,65,IELTS_Reading,,
siege,,reading_society,6,noun,,,65,IELTS_Reading,,
sigh,,reading_society,6,noun,,,65,IELTS_Reading,,
sight,,reading_society,6,noun,,,65,IELTS_Reading,,
sign,,reading_society,6,noun,,,65,IELTS_Reading,,
signal,,reading_society,6,noun,,,65,IELTS_Reading,,
signature,,reading_society,6,noun,,,65,IELTS_Reading,,
signify,,reading_society,6,noun,,,65,IELTS_Reading,,
silence,,reading_society,6,noun,,,65,IELTS_Reading,,
silent,,reading_society,6,noun,,,65,IELTS_Reading,,
silicon,,reading_society,6,noun,,,65,IELTS_Reading,,
silk,,reading_society,6,noun,,,65,IELTS_Reading,,
silly,,reading_society,6,noun,,,65,IELTS_Reading,,
silver,,reading_society,6,noun,,,65,IELTS_Reading,,
simple,,reading_society,6,noun,,,65,IELTS_Reading,,
simplicity,,reading_society,6,noun,,,65,IELTS_Reading,,
simplify,,reading_society,6,noun,,,65,IELTS_Reading,,
simultaneous,,reading_society,6,noun,,,65,IELTS_Reading,,
sin,,reading_society,6,noun,,,65,IELTS_Reading,,
sincere,,reading_society,6,noun,,,65,IELTS_Reading,,
sing,,reading_society,6,noun,,,65,IELTS_Reading,,
single,,reading_society,6,noun,,,65,IELTS_Reading,,
singular,,reading_society,6,noun,,,65,IELTS_Reading,,
sip,,reading_society,6,noun,,,65,IELTS_Reading,,
sir,,reading_society,6,noun,,,65,IELTS_Reading,,
sister,,reading_society,6,noun,,,65,IELTS_Reading,,
sit,,reading_society,6,noun,,,65,IELTS_Reading,,
situate,,reading_society,6,noun,,,65,IELTS_Reading,,
situation,,reading_society,6,noun,,,65,IELTS_Reading,,
size,,reading_society,6,noun,,,65,IELTS_Reading,,
sketch,,reading_society,6,noun,,,65,IELTS_Reading,,
ski,,reading_society,6,noun,,,65,IELTS_Reading,,
skilled,,reading_society,6,noun,,,65,IELTS_Reading,,
skillful,,reading_society,6,noun,,,65,IELTS_Reading,,
skim,,reading_society,6,noun,,,65,IELTS_Reading,,
skip,,reading_society,6,noun,,,65,IELTS_Reading,,
skirt,,reading_society,6,noun,,,65,IELTS_Reading,,
sky,,reading_society,6,noun,,,65,IELTS_Reading,,
skyscraper,,reading_society,6,noun,,,65,IELTS_Reading,,
slab,,reading_society,6,noun,,,65,IELTS_Reading,,
slack,,reading_society,6,noun,,,65,IELTS_Reading,,
slam,,reading_society,6,noun,,,65,IELTS_Reading,,
slap,,reading_society,6,noun,,,65,IELTS_Reading,,
slash,,reading_society,6,noun,,,65,IELTS_Reading,,
slaughter,,reading_society,6,noun,,,65,IELTS_Reading,,
slave,,reading_society,6,noun,,,65,IELTS_Reading,,
slavery,,reading_society,6,noun,,,65,IELTS_Reading,,
sleep,,reading_society,6,noun,,,65,IELTS_Reading,,
sleeve,,reading_society,6,noun,,,65,IELTS_Reading,,
slender,,reading_society,6,noun,,,65,IELTS_Reading,,
slice,,reading_society,6,noun,,,65,IELTS_Reading,,
slide,,reading_society,6,noun,,,65,IELTS_Reading,,
slight,,reading_society,6,noun,,,65,IELTS_Reading,,
slim,,reading_society,6,noun,,,65,IELTS_Reading,,
slip,,reading_society,6,noun,,,65,IELTS_Reading,,
slippery,,reading_society,6,noun,,,65,IELTS_Reading,,
slogan,,reading_society,6,noun,,,65,IELTS_Reading,,
slope,,reading_society,6,noun,,,65,IELTS_Reading,,
slot,,reading_society,6,noun,,,65,IELTS_Reading,,
slow,,reading_society,6,noun,,,65,IELTS_Reading,,
slum,,reading_society,6,noun,,,65,IELTS_Reading,,
sly,,reading_society,6,noun,,,65,IELTS_Reading,,
small,,reading_society,6,noun,,,65,IELTS_Reading,,
smart,,reading_society,6,noun,,,65,IELTS_Reading,,
smash,,reading_society,6,noun,,,65,IELTS_Reading,,
smell,,reading_society,6,noun,,,65,IELTS_Reading,,
smile,,reading_society,6,noun,,,65,IELTS_Reading,,
smog,,reading_society,6,noun,,,65,IELTS_Reading,,
smoke,,reading_society,6,noun,,,65,IELTS_Reading,,
smooth,,reading_society,6,noun,,,65,IELTS_Reading,,
smuggle,,reading_society,6,noun,,,65,IELTS_Reading,,
snake,,reading_society,6,noun,,,65,IELTS_Reading,,
snap,,reading_society,6,noun,,,65,IELTS_Reading,,
snatch,,reading_society,6,noun,,,65,IELTS_Reading,,
sneak,,reading_society,6,noun,,,65,IELTS_Reading,,
sneeze,,reading_society,6,noun,,,65,IELTS_Reading,,
sniff,,reading_society,6,noun,,,65,IELTS_Reading,,
snow,,reading_society,6,noun,,,65,IELTS_Reading,,
soak,,reading_society,6,noun,,,65,IELTS_Reading,,
soap,,reading_society,6,noun,,,65,IELTS_Reading,,
soar,,reading_society,6,noun,,,65,IELTS_Reading,,
sob,,reading_society,6,noun,,,65,IELTS_Reading,,
sober,,reading_society,6,noun,,,65,IELTS_Reading,,
soccer,,reading_society,6,noun,,,65,IELTS_Reading,,
socialism,,reading_society,6,noun,,,65,IELTS_Reading,,
socialist,,reading_society,6,noun,,,65,IELTS_Reading,,
sociology,,reading_society,6,noun,,,65,IELTS_Reading,,
sock,,reading_society,6,noun,,,65,IELTS_Reading,,
soda,,reading_society,6,noun,,,65,IELTS_Reading,,
soft,,reading_society,6,noun,,,65,IELTS_Reading,,
soil,,reading_society,6,noun,,,65,IELTS_Reading,,
soldier,,reading_society,6,noun,,,65,IELTS_Reading,,
solemn,,reading_society,6,noun,,,65,IELTS_Reading,,
solidarity,,reading_society,6,noun,,,65,IELTS_Reading,,
solitary,,reading_society,6,noun,,,65,IELTS_Reading,,
solo,,reading_society,6,noun,,,65,IELTS_Reading,,
solve,,reading_society,6,noun,,,65,IELTS_Reading,,
some,,reading_society,6,noun,,,65,IELTS_Reading,,
somebody,,reading_society,6,noun,,,65,IELTS_Reading,,
someone,,reading_society,6,noun,,,65,IELTS_Reading,,
something,,reading_society,6,noun,,,65,IELTS_Reading,,
sometime,,reading_society,6,noun,,,65,IELTS_Reading,,
sometimes,,reading_society,6,noun,,,65,IELTS_Reading,,
somewhere,,reading_society,6,noun,,,65,IELTS_Reading,,
son,,reading_society,6,noun,,,65,IELTS_Reading,,
song,,reading_society,6,noun,,,65,IELTS_Reading,,
soon,,reading_society,6,noun,,,65,IELTS_Reading,,
sophisticated,,reading_society,6,noun,,,65,IELTS_Reading,,
sore,,reading_society,6,noun,,,65,IELTS_Reading,,
sorrow,,reading_society,6,noun,,,65,IELTS_Reading,,
sorry,,reading_society,6,noun,,,65,IELTS_Reading,,
sort,,reading_society,6,noun,,,65,IELTS_Reading,,
soul,,reading_society,6,noun,,,65,IELTS_Reading,,
sound,,reading_society,6,noun,,,65,IELTS_Reading,,
soup,,reading_society,6,noun,,,65,IELTS_Reading,,
south,,reading_society,6,noun,,,65,IELTS_Reading,,
southeast,,reading_society,6,noun,,,65,IELTS_Reading,,
southern,,reading_society,6,noun,,,65,IELTS_Reading,,
southwest,,reading_society,6,noun,,,65,IELTS_Reading,,
sovereign,,reading_society,6,noun,,,65,IELTS_Reading,,
sow,,reading_society,6,noun,,,65,IELTS_Reading,,
space,,reading_society,6,noun,,,65,IELTS_Reading,,
spacecraft,,reading_society,6,noun,,,65,IELTS_Reading,,
spade,,reading_society,6,noun,,,65,IELTS_Reading,,
span,,reading_society,6,noun,,,65,IELTS_Reading,,
spare,,reading_society,6,noun,,,65,IELTS_Reading,,
spark,,reading_society,6,noun,,,65,IELTS_Reading,,
sparkle,,reading_society,6,noun,,,65,IELTS_Reading,,
speak,,reading_society,6,noun,,,65,IELTS_Reading,,
speaker,,reading_society,6,noun,,,65,IELTS_Reading,,
special,,reading_society,6,noun,,,65,IELTS_Reading,,
specialist,,reading_society,6,noun,,,65,IELTS_Reading,,
specialty,,reading_society,6,noun,,,65,IELTS_Reading,,
spectacle,,reading_society,6,noun,,,65,IELTS_Reading,,
spectacular,,reading_society,6,noun,,,65,IELTS_Reading,,
spectator,,reading_society,6,noun,,,65,IELTS_Reading,,
speculate,,reading_society,6,noun,,,65,IELTS_Reading,,
speech,,reading_society,6,noun,,,65,IELTS_Reading,,
spell,,reading_society,6,noun,,,65,IELTS_Reading,,
spelling,,reading_society,6,noun,,,65,IELTS_Reading,,
spend,,reading_society,6,noun,,,65,IELTS_Reading,,
spider,,reading_society,6,noun,,,65,IELTS_Reading,,
spill,,reading_society,6,noun,,,65,IELTS_Reading,,
spin,,reading_society,6,noun,,,65,IELTS_Reading,,
spiral,,reading_society,6,noun,,,65,IELTS_Reading,,
spirit,,reading_society,6,noun,,,65,IELTS_Reading,,
spiritual,,reading_society,6,noun,,,65,IELTS_Reading,,
spit,,reading_society,6,noun,,,65,IELTS_Reading,,
spite,,reading_society,6,noun,,,65,IELTS_Reading,,
splash,,reading_society,6,noun,,,65,IELTS_Reading,,
splendid,,reading_society,6,noun,,,65,IELTS_Reading,,
split,,reading_society,6,noun,,,65,IELTS_Reading,,
spoil,,reading_society,6,noun,,,65,IELTS_Reading,,
spokesman,,reading_society,6,noun,,,65,IELTS_Reading,,
sponge,,reading_society,6,noun,,,65,IELTS_Reading,,
sponsor,,reading_society,6,noun,,,65,IELTS_Reading,,
spontaneous,,reading_society,6,noun,,,65,IELTS_Reading,,
sport,,reading_society,6,noun,,,65,IELTS_Reading,,
sportsman,,reading_society,6,noun,,,65,IELTS_Reading,,
spot,,reading_society,6,noun,,,65,IELTS_Reading,,
spouse,,reading_society,6,noun,,,65,IELTS_Reading,,
spray,,reading_society,6,noun,,,65,IELTS_Reading,,
spread,,reading_society,6,noun,,,65,IELTS_Reading,,
spring,,reading_society,6,noun,,,65,IELTS_Reading,,
sprinkle,,reading_society,6,noun,,,65,IELTS_Reading,,
sprout,,reading_society,6,noun,,,65,IELTS_Reading,,
spur,,reading_society,6,noun,,,65,IELTS_Reading,,
spy,,reading_society,6,noun,,,65,IELTS_Reading,,
squad,,reading_society,6,noun,,,65,IELTS_Reading,,
square,,reading_society,6,noun,,,65,IELTS_Reading,,
squeeze,,reading_society,6,noun,,,65,IELTS_Reading,,
squirrel,,reading_society,6,noun,,,65,IELTS_Reading,,
stab,,reading_society,6,noun,,,65,IELTS_Reading,,
stack,,reading_society,6,noun,,,65,IELTS_Reading,,
stadium,,reading_society,6,noun,,,65,IELTS_Reading,,
stage,,reading_society,6,noun,,,65,IELTS_Reading,,
stagger,,reading_society,6,noun,,,65,IELTS_Reading,,
stain,,reading_society,6,noun,,,65,IELTS_Reading,,
stair,,reading_society,6,noun,,,65,IELTS_Reading,,
staircase,,reading_society,6,noun,,,65,IELTS_Reading,,
stake,,reading_society,6,noun,,,65,IELTS_Reading,,
stale,,reading_society,6,noun,,,65,IELTS_Reading,,
stalk,,reading_society,6,noun,,,65,IELTS_Reading,,
stall,,reading_society,6,noun,,,65,IELTS_Reading,,
stamp,,reading_society,6,noun,,,65,IELTS_Reading,,
stand,,reading_society,6,noun,,,65,IELTS_Reading,,
standard,,reading_society,6,noun,,,65,IELTS_Reading,,
standpoint,,reading_society,6,noun,,,65,IELTS_Reading,,
staple,,reading_society,6,noun,,,65,IELTS_Reading,,
star,,reading_society,6,noun,,,65,IELTS_Reading,,
stare,,reading_society,6,noun,,,65,IELTS_Reading,,
start,,reading_society,6,noun,,,65,IELTS_Reading,,
startle,,reading_society,6,noun,,,65,IELTS_Reading,,
starve,,reading_society,6,noun,,,65,IELTS_Reading,,
state,,reading_society,6,noun,,,65,IELTS_Reading,,
statesman,,reading_society,6,noun,,,65,IELTS_Reading,,
static,,reading_society,6,noun,,,65,IELTS_Reading,,
stationary,,reading_society,6,noun,,,65,IELTS_Reading,,
stationery,,reading_society,6,noun,,,65,IELTS_Reading,,
statistical,,reading_society,6,noun,,,65,IELTS_Reading,,
statue,,reading_society,6,noun,,,65,IELTS_Reading,,
stay,,reading_society,6,noun,,,65,IELTS_Reading,,
steady,,reading_society,6,noun,,,65,IELTS_Reading,,
steal,,reading_society,6,noun,,,65,IELTS_Reading,,
steam,,reading_society,6,noun,,,65,IELTS_Reading,,
steel,,reading_society,6,noun,,,65,IELTS_Reading,,
steep,,reading_society,6,noun,,,65,IELTS_Reading,,
steer,,reading_society,6,noun,,,65,IELTS_Reading,,
stem,,reading_society,6,noun,,,65,IELTS_Reading,,
step,,reading_society,6,noun,,,65,IELTS_Reading,,
stereo,,reading_society,6,noun,,,65,IELTS_Reading,,
stereotype,,reading_society,6,noun,,,65,IELTS_Reading,,
sterling,,reading_society,6,noun,,,65,IELTS_Reading,,
stern,,reading_society,6,noun,,,65,IELTS_Reading,,
steward,,reading_society,6,noun,,,65,IELTS_Reading,,
stick,,reading_society,6,noun,,,65,IELTS_Reading,,
sticky,,reading_society,6,noun,,,65,IELTS_Reading,,
stiff,,reading_society,6,noun,,,65,IELTS_Reading,,
still,,reading_society,6,noun,,,65,IELTS_Reading,,
stimulate,,reading_society,6,noun,,,65,IELTS_Reading,,
sting,,reading_society,6,noun,,,65,IELTS_Reading,,
stir,,reading_society,6,noun,,,65,IELTS_Reading,,
stitch,,reading_society,6,noun,,,65,IELTS_Reading,,
stocking,,reading_society,6,noun,,,65,IELTS_Reading,,
stone,,reading_society,6,noun,,,65,IELTS_Reading,,
stool,,reading_society,6,noun,,,65,IELTS_Reading,,
stoop,,reading_society,6,noun,,,65,IELTS_Reading,,
stop,,reading_society,6,noun,,,65,IELTS_Reading,,
storage,,reading_society,6,noun,,,65,IELTS_Reading,,
store,,reading_society,6,noun,,,65,IELTS_Reading,,
storey,,reading_society,6,noun,,,65,IELTS_Reading,,
storm,,reading_society,6,noun,,,65,IELTS_Reading,,
story,,reading_society,6,noun,,,65,IELTS_Reading,,
stout,,reading_society,6,noun,,,65,IELTS_Reading,,
straight,,reading_society,6,noun,,,65,IELTS_Reading,,
strain,,reading_society,6,noun,,,65,IELTS_Reading,,
strait,,reading_society,6,noun,,,65,IELTS_Reading,,
strand,,reading_society,6,noun,,,65,IELTS_Reading,,
strange,,reading_society,6,noun,,,65,IELTS_Reading,,
stranger,,reading_society,6,noun,,,65,IELTS_Reading,,
strap,,reading_society,6,noun,,,65,IELTS_Reading,,
straw,,reading_society,6,noun,,,65,IELTS_Reading,,
strawberry,,reading_society,6,noun,,,65,IELTS_Reading,,
stream,,reading_society,6,noun,,,65,IELTS_Reading,,
streamline,,reading_society,6,noun,,,65,IELTS_Reading,,
street,,reading_society,6,noun,,,65,IELTS_Reading,,
strength,,reading_society,6,noun,,,65,IELTS_Reading,,
strengthen,,reading_society,6,noun,,,65,IELTS_Reading,,
stretch,,reading_society,6,noun,,,65,IELTS_Reading,,
strict,,reading_society,6,noun,,,65,IELTS_Reading,,
stride,,reading_society,6,noun,,,65,IELTS_Reading,,
strife,,reading_society,6,noun,,,65,IELTS_Reading,,
striking,,reading_society,6,noun,,,65,IELTS_Reading,,
string,,reading_society,6,noun,,,65,IELTS_Reading,,
strip,,reading_society,6,noun,,,65,IELTS_Reading,,
stripe,,reading_society,6,noun,,,65,IELTS_Reading,,
strive,,reading_society,6,noun,,,65,IELTS_Reading,,
stroll,,reading_society,6,noun,,,65,IELTS_Reading,,
strong,,reading_society,6,noun,,,65,IELTS_Reading,,
struggle,,reading_society,6,noun,,,65,IELTS_Reading,,
study,,reading_society,6,noun,,,65,IELTS_Reading,,
stuff,,reading_society,6,noun,,,65,IELTS_Reading,,
stumble,,reading_society,6,noun,,,65,IELTS_Reading,,
stump,,reading_society,6,noun,,,65,IELTS_Reading,,
stun,,reading_society,6,noun,,,65,IELTS_Reading,,
stupid,,reading_society,6,noun,,,65,IELTS_Reading,,
sturdy,,reading_society,6,noun,,,65,IELTS_Reading,,
subjective,,reading_society,6,noun,,,65,IELTS_Reading,,
submarine,,reading_society,6,noun,,,65,IELTS_Reading,,
submerge,,reading_society,6,noun,,,65,IELTS_Reading,,
subscribe,,reading_society,6,noun,,,65,IELTS_Reading,,
subscription,,reading_society,6,noun,,,65,IELTS_Reading,,
subside,,reading_society,6,noun,,,65,IELTS_Reading,,
subsidiary,,reading_society,6,noun,,,65,IELTS_Reading,,
subsidize,,reading_society,6,noun,,,65,IELTS_Reading,,
substantial,,reading_society,6,noun,,,65,IELTS_Reading,,
subtle,,reading_society,6,noun,,,65,IELTS_Reading,,
subtract,,reading_society,6,noun,,,65,IELTS_Reading,,
succeed,,reading_society,6,noun,,,65,IELTS_Reading,,
success,,reading_society,6,noun,,,65,IELTS_Reading,,
successful,,reading_society,6,noun,,,65,IELTS_Reading,,
succession,,reading_society,6,noun,,,65,IELTS_Reading,,
successive,,reading_society,6,noun,,,65,IELTS_Reading,,
such,,reading_society,6,noun,,,65,IELTS_Reading,,
suck,,reading_society,6,noun,,,65,IELTS_Reading,,
sudden,,reading_society,6,noun,,,65,IELTS_Reading,,
sue,,reading_society,6,noun,,,65,IELTS_Reading,,
suffer,,reading_society,6,noun,,,65,IELTS_Reading,,
suffice,,reading_society,6,noun,,,65,IELTS_Reading,,
sugar,,reading_society,6,noun,,,65,IELTS_Reading,,
suggestion,,reading_society,6,noun,,,65,IELTS_Reading,,
suicide,,reading_society,6,noun,,,65,IELTS_Reading,,
suit,,reading_society,6,noun,,,65,IELTS_Reading,,
suitable,,reading_society,6,noun,,,65,IELTS_Reading,,
suite,,reading_society,6,noun,,,65,IELTS_Reading,,
summarize,,reading_society,6,noun,,,65,IELTS_Reading,,
summer,,reading_society,6,noun,,,65,IELTS_Reading,,
summit,,reading_society,6,noun,,,65,IELTS_Reading,,
summon,,reading_society,6,noun,,,65,IELTS_Reading,,
sun,,reading_society,6,noun,,,65,IELTS_Reading,,
Sunday,,reading_society,6,noun,,,65,IELTS_Reading,,
sunlight,,reading_society,6,noun,,,65,IELTS_Reading,,
sunny,,reading_society,6,noun,,,65,IELTS_Reading,,
sunrise,,reading_society,6,noun,,,65,IELTS_Reading,,
sunset,,reading_society,6,noun,,,65,IELTS_Reading,,
sunshine,,reading_society,6,noun,,,65,IELTS_Reading,,
super,,reading_society,6,noun,,,65,IELTS_Reading,,
superb,,reading_society,6,noun,,,65,IELTS_Reading,,
superficial,,reading_society,6,noun,,,65,IELTS_Reading,,
superintendent,,reading_society,6,noun,,,65,IELTS_Reading,,
superior,,reading_society,6,noun,,,65,IELTS_Reading,,
superiority,,reading_society,6,noun,,,65,IELTS_Reading,,
supersonic,,reading_society,6,noun,,,65,IELTS_Reading,,
superstition,,reading_society,6,noun,,,65,IELTS_Reading,,
supervise,,reading_society,6,noun,,,65,IELTS_Reading,,
supper,,reading_society,6,noun,,,65,IELTS_Reading,,
supply,,reading_society,6,noun,,,65,IELTS_Reading,,
support,,reading_society,6,noun,,,65,IELTS_Reading,,
suppress,,reading_society,6,noun,,,65,IELTS_Reading,,
supreme,,reading_society,6,noun,,,65,IELTS_Reading,,
sure,,reading_society,6,noun,,,65,IELTS_Reading,,
surface,,reading_society,6,noun,,,65,IELTS_Reading,,
surge,,reading_society,6,noun,,,65,IELTS_Reading,,
surname,,reading_society,6,noun,,,65,IELTS_Reading,,
surpass,,reading_society,6,noun,,,65,IELTS_Reading,,
surplus,,reading_society,6,noun,,,65,IELTS_Reading,,
surprise,,reading_society,6,noun,,,65,IELTS_Reading,,
surrender,,reading_society,6,noun,,,65,IELTS_Reading,,
surround,,reading_society,6,noun,,,65,IELTS_Reading,,
surroundings,,reading_society,6,noun,,,65,IELTS_Reading,,
survival,,reading_society,6,noun,,,65,IELTS_Reading,,
susceptible,,reading_society,6,noun,,,65,IELTS_Reading,,
suspect,,reading_society,6,noun,,,65,IELTS_Reading,,
suspend,,reading_society,6,noun,,,65,IELTS_Reading,,
suspicion,,reading_society,6,noun,,,65,IELTS_Reading,,
suspicious,,reading_society,6,noun,,,65,IELTS_Reading,,
sustain,,reading_society,6,noun,,,65,IELTS_Reading,,
swallow,,reading_society,6,noun,,,65,IELTS_Reading,,
swamp,,reading_society,6,noun,,,65,IELTS_Reading,,
swan,,reading_society,6,noun,,,65,IELTS_Reading,,
swap,,reading_society,6,noun,,,65,IELTS_Reading,,
swarm,,reading_society,6,noun,,,65,IELTS_Reading,,
sway,,reading_society,6,noun,,,65,IELTS_Reading,,
swear,,reading_society,6,noun,,,65,IELTS_Reading,,
sweat,,reading_society,6,noun,,,65,IELTS_Reading,,
sweater,,reading_society,6,noun,,,65,IELTS_Reading,,
sweep,,reading_society,6,noun,,,65,IELTS_Reading,,
swell,,reading_society,6,noun,,,65,IELTS_Reading,,
swift,,reading_society,6,noun,,,65,IELTS_Reading,,
swim,,reading_society,6,noun,,,65,IELTS_Reading,,
swing,,reading_society,6,noun,,,65,IELTS_Reading,,
Swiss,,reading_society,6,noun,,,65,IELTS_Reading,,
switch,,reading_society,6,noun,,,65,IELTS_Reading,,
sword,,reading_society,6,noun,,,65,IELTS_Reading,,
symmetry,,reading_society,6,noun,,,65,IELTS_Reading,,
sympathetic,,reading_society,6,noun,,,65,IELTS_Reading,,
sympathize,,reading_society,6,noun,,,65,IELTS_Reading,,
sympathy,,reading_society,6,noun,,,65,IELTS_Reading,,
symphony,,reading_society,6,noun,,,65,IELTS_Reading,,
symposium,,reading_society,6,noun,,,65,IELTS_Reading,,
system,,reading_society,6,noun,,,65,IELTS_Reading,,
systematic,,reading_society,6,noun,,,65,IELTS_Reading,,
table,,reading_society,6,noun,,,65,IELTS_Reading,,
tack,,reading_society,6,noun,,,65,IELTS_Reading,,
tackle,,reading_society,6,noun,,,65,IELTS_Reading,,
tact,,reading_society,6,noun,,,65,IELTS_Reading,,
tactic,,reading_society,6,noun,,,65,IELTS_Reading,,
tag,,reading_society,6,noun,,,65,IELTS_Reading,,
